nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.52,0.35,0.61,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.52,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.52,0.35,0.61,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.52,0.35,0.61,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.31,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.31,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.31,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.39,0.35,0.52,0.35,0.61,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.39,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.27,0.35,0.28,0.41,0.24,0.41,0.23,0.54,0.23,0.63,0.32,0.39,0.34,0.52,0.34,0.63,0.27,0.63,0.27,0.78,0.28,0.94,0.32,0.63,0.32,0.78,0.34,0.94,0.27,0.33,0.28,0.33,0.26,0.33,0.29,0.33,0
0.26,0.35,0.27,0.41,0.31,0.39,0,0,0,0,0.31,0.39,0.34,0.52,0.34,0.61,0.26,0.63,0.27,0.78,0.28,0.94,0.31,0.61,0.33,0.78,0.34,0.94,0,0,0.27,0.33,0.28,0.33,0.28,0.33,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.61,0.34,0.39,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.31,0.31,0.31,0.41,0.27,0.41,0.24,0.52,0.24,0.63,0.34,0.39,0.37,0.52,0.37,0.61,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.28,0.31,0.28,0.29,0.31,0.33,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.23,0.52,0.23,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.28,0.31,0.29,0.41,0.26,0.41,0.23,0.52,0.23,0.63,0.33,0.39,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.32,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.28,0.27,0.31,0.31,0.31,0
0.28,0.31,0.29,0.41,0.26,0.41,0.23,0.52,0.24,0.63,0.33,0.39,0.35,0.54,0.35,0.63,0.27,0.63,0.27,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.61,0.33,0.39,0.35,0.52,0.37,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.61,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.61,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.61,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.23,0.52,0.24,0.63,0.33,0.39,0.35,0.5,0.37,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.61,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.23,0.52,0.24,0.63,0.34,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.24,0.52,0.24,0.61,0.33,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.23,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.23,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.32,0.61,0.33,0.78,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.24,0.52,0.23,0.63,0.33,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.24,0.52,0.24,0.61,0.33,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.39,0.26,0.39,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.31,0.33,0.29,0.41,0.26,0.41,0.24,0.54,0.24,0.63,0.34,0.41,0,0,0,0,0.27,0.63,0.33,0.76,0.34,0.94,0.33,0.61,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.33,1
0.31,0.33,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.61,0.34,0.41,0,0,0,0,0.27,0.63,0.33,0.76,0.34,0.94,0.33,0.61,0.33,0.74,0,0,0.29,0.31,0.31,0.33,0.28,0.33,0.32,0.33,1
0.31,0.33,0.29,0.41,0.26,0.41,0.24,0.54,0.24,0.63,0.34,0.41,0,0,0,0,0.27,0.63,0.33,0.76,0.34,0.94,0.33,0.61,0.33,0.76,0,0,0.29,0.31,0.31,0.33,0.28,0.33,0.32,0.33,1
0.31,0.33,0.29,0.41,0.26,0.41,0.24,0.54,0.24,0.63,0.34,0.41,0,0,0,0,0.27,0.63,0.33,0.76,0.34,0.94,0.33,0.61,0.33,0.76,0,0,0.29,0.31,0.31,0.33,0.28,0.33,0.32,0.33,1
0.31,0.33,0.29,0.41,0.26,0.41,0.24,0.54,0.24,0.63,0.34,0.39,0,0,0,0,0.27,0.63,0.33,0.76,0.34,0.94,0.33,0.61,0.33,0.74,0,0,0.29,0.31,0.31,0.33,0.28,0.33,0.32,0.33,1
0.31,0.33,0.29,0.41,0.26,0.41,0.24,0.54,0.24,0.61,0.34,0.41,0,0,0,0,0.27,0.63,0.33,0.76,0.34,0.94,0.33,0.61,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.33,1
0.29,0.33,0.29,0.41,0.26,0.41,0.24,0.54,0.24,0.63,0.33,0.39,0.38,0.48,0,0,0.27,0.63,0,0,0,0,0.33,0.61,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.27,0.33,0.32,0.33,1
0.29,0.33,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.37,0.48,0.34,0.46,0.27,0.63,0.33,0.78,0.34,0.94,0.33,0.63,0.33,0.76,0,0,0.28,0.33,0.29,0.33,0.27,0.33,0.31,0.33,1
0.29,0.33,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.34,0.52,0.35,0.61,0.27,0.61,0.33,0.76,0.34,0.94,0.33,0.61,0.33,0.74,0,0,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.33,1
0.31,0.33,0.31,0.41,0.27,0.41,0.26,0.52,0.26,0.63,0.34,0.41,0.35,0.52,0.35,0.61,0.28,0.61,0.33,0.76,0.34,0.94,0.33,0.61,0.33,0.76,0,0,0.29,0.33,0.31,0.33,0.28,0.33,0.32,0.33,1
0.31,0.33,0.31,0.41,0.27,0.41,0.26,0.52,0.26,0.63,0.34,0.41,0.35,0.5,0.35,0.61,0.28,0.61,0.28,0.78,0,0,0.33,0.61,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.33,1
0.28,0.33,0.28,0.41,0.24,0.41,0.23,0.52,0.23,0.61,0.32,0.41,0.34,0.52,0.34,0.59,0.26,0.63,0.27,0.78,0,0,0.32,0.61,0.32,0.74,0.33,0.91,0.28,0.33,0.29,0.33,0.27,0.33,0.31,0.33,1
0.28,0.33,0.28,0.41,0.24,0.41,0.23,0.54,0.23,0.63,0.32,0.41,0.33,0.52,0.34,0.61,0.26,0.63,0.27,0.78,0,0,0.32,0.61,0.32,0.74,0,0,0.27,0.33,0.28,0.33,0.26,0.33,0.29,0.33,1
0.31,0.33,0.32,0.41,0.28,0.41,0.26,0.52,0.26,0.59,0.34,0.39,0.37,0.5,0.37,0.59,0.28,0.59,0.27,0.74,0.27,0.89,0.34,0.61,0.34,0.76,0.35,0.94,0.31,0.31,0.32,0.31,0.29,0.33,0.33,0.31,1
0.29,0.33,0.28,0.41,0.24,0.41,0.23,0.52,0.23,0.61,0.33,0.41,0.34,0.52,0.34,0.61,0.26,0.63,0.27,0.78,0,0,0.32,0.61,0.33,0.74,0,0,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.33,1
0.29,0.33,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.61,0.33,0.41,0.34,0.5,0.35,0.59,0.27,0.61,0.28,0.78,0,0,0.33,0.61,0.33,0.76,0,0,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,1
0.31,0.33,0.31,0.41,0.27,0.41,0.26,0.52,0.24,0.61,0.34,0.41,0.35,0.52,0.37,0.61,0.27,0.63,0.28,0.78,0,0,0.33,0.61,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.33,1
0.29,0.33,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.34,0.52,0.35,0.61,0.27,0.61,0.27,0.76,0,0,0.33,0.61,0.33,0.76,0,0,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.33,1
0.31,0.33,0.31,0.41,0.27,0.41,0.26,0.5,0.26,0.59,0.34,0.39,0.37,0.5,0.37,0.57,0.28,0.59,0.26,0.7,0.27,0.85,0.34,0.59,0.33,0.76,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.33,1
0.29,0.33,0.29,0.41,0.26,0.41,0.24,0.52,0.23,0.63,0.33,0.39,0.34,0.5,0.35,0.61,0.27,0.61,0.28,0.76,0.34,0.94,0.32,0.61,0.32,0.76,0,0,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.33,1
0.28,0.33,0.27,0.41,0.23,0.41,0.22,0.54,0.22,0.61,0.32,0.41,0.33,0.5,0.34,0.61,0.26,0.63,0.27,0.78,0,0,0.31,0.59,0.32,0.72,0.35,0.94,0.27,0.31,0.28,0.31,0.26,0.33,0.29,0.31,1
0.31,0.31,0.31,0.39,0.27,0.41,0.26,0.5,0.26,0.59,0.34,0.39,0.35,0.5,0.37,0.57,0.28,0.59,0.26,0.74,0.27,0.83,0.33,0.59,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,1
0.28,0.33,0.28,0.41,0.24,0.41,0.22,0.52,0.21,0.59,0.32,0.39,0.34,0.52,0,0,0.26,0.61,0.27,0.78,0,0,0.32,0.61,0.32,0.74,0.33,0.91,0.28,0.31,0.29,0.31,0.26,0.33,0.29,0.31,1
0.28,0.33,0.28,0.41,0.24,0.41,0.23,0.54,0.22,0.61,0.32,0.39,0.34,0.48,0.35,0.54,0.26,0.61,0.27,0.78,0,0,0.32,0.61,0.33,0.74,0.34,0.94,0.27,0.31,0.28,0.31,0.26,0.33,0.29,0.33,1
0.31,0.33,0.31,0.39,0.27,0.41,0.24,0.52,0.23,0.59,0.34,0.39,0.37,0.5,0.37,0.59,0.28,0.59,0.27,0.74,0.27,0.83,0.33,0.59,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.33,0.31,1
0.28,0.33,0.28,0.39,0.24,0.41,0.21,0.48,0.21,0.46,0.32,0.39,0.34,0.52,0,0,0.26,0.61,0.27,0.78,0,0,0.32,0.61,0.32,0.74,0.34,0.91,0.27,0.31,0.28,0.31,0.26,0.33,0.29,0.33,1
0.28,0.33,0.29,0.39,0.24,0.41,0.24,0.52,0.24,0.61,0.33,0.39,0.37,0.48,0,0,0.27,0.61,0.32,0.76,0.34,0.91,0.32,0.61,0.33,0.76,0,0,0.28,0.31,0.28,0.31,0.27,0.33,0.31,0.31,1
0.29,0.33,0.31,0.39,0.27,0.39,0.23,0.41,0.22,0.37,0.34,0.39,0.35,0.5,0.35,0.59,0.28,0.57,0.26,0.63,0.27,0.85,0.33,0.59,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,1
0.27,0.33,0.28,0.41,0.23,0.41,0.22,0.52,0.22,0.63,0.32,0.39,0,0,0,0,0.26,0.61,0.27,0.78,0,0,0.31,0.59,0.32,0.72,0,0,0.27,0.31,0.28,0.31,0.26,0.33,0.29,0.33,1
0.27,0.33,0.28,0.41,0.23,0.41,0.22,0.52,0.22,0.61,0.32,0.41,0.34,0.5,0.34,0.54,0.26,0.61,0.27,0.78,0,0,0.31,0.61,0.32,0.74,0,0,0.27,0.31,0.28,0.31,0.26,0.33,0.29,0.33,1
0.31,0.33,0.31,0.39,0.27,0.39,0.23,0.46,0.23,0.44,0.34,0.39,0.35,0.5,0,0,0.28,0.57,0.26,0.63,0.27,0.85,0.33,0.59,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.33,0.33,1
0.28,0.33,0.28,0.39,0.24,0.41,0.23,0.52,0.24,0.61,0.33,0.39,0.34,0.37,0.34,0.33,0.26,0.61,0.27,0.78,0,0,0.32,0.59,0.32,0.74,0,0,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.33,1
0.28,0.33,0.28,0.41,0.24,0.41,0.23,0.48,0.23,0.54,0.32,0.41,0.34,0.5,0.35,0.59,0.26,0.61,0.27,0.76,0,0,0.32,0.61,0.32,0.76,0,0,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.33,1
0.31,0.33,0.31,0.39,0.27,0.39,0.23,0.41,0.24,0.37,0.34,0.39,0.35,0.5,0.35,0.59,0.28,0.59,0.26,0.67,0.26,0.87,0.33,0.59,0.33,0.76,0,0,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,1
0.28,0.33,0.28,0.41,0.24,0.41,0.23,0.52,0.23,0.61,0.32,0.39,0.34,0.48,0,0,0.26,0.61,0.27,0.78,0,0,0.31,0.59,0.32,0.74,0.33,0.94,0.27,0.31,0.28,0.31,0.26,0.33,0.29,0.33,1
0.28,0.33,0.28,0.41,0.24,0.41,0.22,0.52,0.22,0.59,0.32,0.41,0.34,0.5,0,0,0.26,0.61,0.27,0.78,0,0,0.32,0.61,0.32,0.76,0,0,0.27,0.31,0.28,0.31,0.26,0.33,0.29,0.33,1
0.29,0.33,0.31,0.39,0.27,0.39,0.23,0.39,0.23,0.35,0.34,0.39,0.35,0.5,0.35,0.59,0.27,0.59,0.26,0.67,0,0,0.33,0.59,0.33,0.76,0.33,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,1
0.27,0.33,0.27,0.41,0.23,0.41,0.22,0.52,0.22,0.63,0.31,0.41,0.34,0.48,0.33,0.39,0.24,0.61,0.26,0.78,0,0,0.31,0.59,0.32,0.74,0.33,0.91,0.27,0.31,0.28,0.31,0.26,0.33,0.29,0.33,1
